Gene1	Gene2	Correlation	Gene1_class	Gene2_class	Gene1_direction	Gene2_direction	Gene1_total	Gene2_total	Gene1_TF	Gene2_TF	Gene1_photoreceptor	Gene2_photoreceptor	Gene1_known	Gene2_known	interaction_type	same_class	same_direction	source	Gene1_label	Gene2_label	Gene1_tf_family	Gene2_tf_family	cluster
AT4G36990	AT1G62740	0.6048238257762417	Short–Long Up	Short–Long Up	Up	Up	4	4	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short–Long Up	Short–Long Up	HSF	NA	1
AT4G27240	AT3G06130	0.6048177028437965	Short Down	Short Down	Down	Down	1	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short Down	Short Down	C2H2	NA	1
AT4G00180	AT5G04895	0.604742214931868	Short–Long Down	Short Down–Long Up	Down	Down	1	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short–Long Down	Short Down–Long Up	YABBY	NA	1
AT5G16600	AT4G11890	0.6046410345422493	Short Up–Down	Frequent	Mixed	Up	5	2	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	FALSE	GENIE&WGCNA	TF, Short Up–Down	Frequent	MYB	NA	4
AT4G36990	AT5G03340	0.6046068437827491	Short–Long Up	Short Up	Up	Up	4	2	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short–Long Up	Short Up	HSF	NA	1
AT5G13330	AT4G24810	0.6045309085358006	Short–Long Up	Short Up–Down	Up	Mixed	1	2	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	FALSE	GENIE&WGCNA	TF, Short–Long Up	Short Up–Down	ERF	NA	3
AT4G36900	AT3G59390	0.6044980094536996	Short–Long Up	Short–Long Up	Up	Up	5	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short–Long Up	Short–Long Up	ERF	NA	1
AT5G22290	AT3G08940	0.6044330681974626	Short–Long Up	Short–Long Down	Up	Down	3	1	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TF-gene	FALSE	FALSE	GENIE&WGCNA	TF, Short–Long Up	Short–Long Down	NAC	NA	1
AT1G06180	AT2G45180	0.604381337054524	Short–Long Up	Short–Long Down	Up	Down	4	4	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	FALSE	GENIE&WGCNA	TF, Short–Long Up	Short–Long Down	MYB	NA	1
AT4G37740	AT4G00380	0.6043354094650634	Short Down	Short Down	Down	Down	3	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short Down	Short Down	GRF	NA	1
AT1G63100	AT3G53190	0.604287325217829	Short–Long Down	Short–Long Down	Down	Down	1	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short–Long Down	Short–Long Down	GRAS	NA	1
AT1G63100	AT4G22300	0.6042871260568027	Short–Long Down	Short Down	Down	Down	1	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short–Long Down	Short Down	GRAS	NA	1
AT1G32870	AT5G53970	0.6041774735580819	Short–Long Up	Short–Long Up	Up	Up	4	4	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short–Long Up	Short–Long Up	NAC	NA	1
AT1G63100	AT4G31840	0.6041306961101692	Short–Long Down	Short–Long Down	Down	Down	1	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short–Long Down	Short–Long Down	GRAS	NA	1
AT4G34000	AT1G73390	0.6041097820467306	Short–Long Up	Short Up	Up	Up	4	4	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short–Long Up	Short Up	bZIP	NA	1
AT5G62020	AT1G55530	0.6040311777282288	Short–Long Up	Short–Long Up	Up	Up	4	4	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short–Long Up	Short–Long Up	HSF	NA	1
AT4G36900	AT4G21470	0.6039566602199952	Short–Long Up	Short–Long Up	Up	Up	5	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short–Long Up	Short–Long Up	ERF	NA	1
AT4G36990	AT3G53680	0.6039424668488799	Short–Long Up	Short–Long Down	Up	Down	4	2	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	FALSE	GENIE&WGCNA	TF, Short–Long Up	Short–Long Down	HSF	NA	1
AT1G05805	AT3G26180	0.6038922423964133	Short–Long Down	Short–Long Down	Down	Down	3	1	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short–Long Down	Short–Long Down	bHLH	NA	1
AT1G45249	AT1G62540	0.6037557193299709	Short–Long Up	Short–Long Up	Up	Up	4	4	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short–Long Up	Short–Long Up	bZIP	NA	1
AT5G08790	AT1G14150	0.6036852885407744	Short–Long Up	Short Up–Down	Up	Mixed	2	2	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TF-gene	FALSE	FALSE	GENIE&WGCNA	TF, Short–Long Up	Short Up–Down	NAC	NA	3
AT1G63100	AT3G02640	0.6036540420043351	Short–Long Down	Short–Long Down	Down	Down	1	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short–Long Down	Short–Long Down	GRAS	NA	1
AT1G26260	AT3G54390	0.603594221903082	Short–Long Down	Short–Long Up	Down	Up	2	4	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	TF-TF	FALSE	FALSE	GENIE&WGCNA	TF, Short–Long Down	TF, Short–Long Up	bHLH	Trihelix	1
AT1G05805	AT1G63350	0.603550118505404	Short–Long Down	Frequent	Down	Down	3	3	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short–Long Down	Frequent	bHLH	NA	1
AT5G06839	AT2G38010	0.6035473327927836	Short Up	Short Up	Up	Up	1	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short Up	Short Up	bZIP	NA	3
AT2G42380	AT1G50250	0.6035196453601074	Short–Long Down	Short–Long Up	Down	Up	4	3	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	FALSE	GENIE&WGCNA	TF, Short–Long Down	Short–Long Up	bZIP	NA	1
AT5G65310	AT5G04830	0.6035126485461919	Short–Long Down	Short–Long Up	Down	Up	3	4	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	FALSE	GENIE&WGCNA	TF, Short–Long Down	Short–Long Up	HD-ZIP	NA	1
AT1G63100	AT5G55820	0.6035012049588152	Short–Long Down	Short Down	Down	Down	1	2	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short–Long Down	Short Down	GRAS	NA	1
AT1G32870	AT5G18850	0.6034880290185203	Short–Long Up	Short Up	Up	Up	4	2	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short–Long Up	Short Up	NAC	NA	1
AT1G70000	AT5G01630	0.6034327314498841	Short–Long Up	Short Down	Up	Down	4	2	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	FALSE	GENIE&WGCNA	TF, Short–Long Up	Short Down	MYB_related	NA	1
AT1G63100	AT4G21270	0.6034162960940503	Short–Long Down	Short Down	Down	Down	1	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short–Long Down	Short Down	GRAS	NA	1
AT5G04410	AT5G13660	0.6033807023331005	Short–Long Up	Short Down	Up	Down	5	1	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TF-gene	FALSE	FALSE	GENIE&WGCNA	TF, Short–Long Up	Short Down	NAC	NA	1
AT4G36900	AT3G57190	0.6032855341482982	Short–Long Up	Short–Long Up	Up	Up	5	2	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short–Long Up	Short–Long Up	ERF	NA	1
AT5G57150	AT5G50240	0.603269800485873	Short–Long Up	Short–Long Up	Up	Up	3	3	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short–Long Up	Short–Long Up	bHLH	NA	1
AT1G75710	AT4G37740	0.6032476459680528	Short Down	Short Down	Down	Down	2	3	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TF-TF	TRUE	TRUE	GENIE&WGCNA	TF, Short Down	TF, Short Down	C2H2	GRF	1
AT2G43500	AT1G07510	0.6032385885750181	Short–Long Up	Short–Long Up	Up	Up	4	2	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short–Long Up	Short–Long Up	Nin-like	NA	1
AT2G37060	AT3G60690	0.603165102655501	Short–Long Up	Short–Long Up	Up	Up	3	2	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short–Long Up	Short–Long Up	NF-YB	NA	1
AT1G63100	AT4G32830	0.603133608380148	Short–Long Down	Short–Long Down	Down	Down	1	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short–Long Down	Short–Long Down	GRAS	NA	1
AT5G22290	AT3G51250	0.6031039050514496	Short–Long Up	Short Up	Up	Up	3	2	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short–Long Up	Short Up	NAC	NA	1
AT1G18570	AT1G05620	0.6030883708143467	Frequent	Short Down	Down	Down	3	2	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Frequent	Short Down	MYB	NA	1
AT4G01550	AT4G12400	0.6030538790171925	Short–Long Up	Short–Long Up	Up	Up	3	4	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short–Long Up	Short–Long Up	NAC	NA	1
AT4G00180	AT5G01600	0.6030258247180373	Short–Long Down	Short–Long Up	Down	Up	1	6	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	FALSE	GENIE&WGCNA	TF, Short–Long Down	Short–Long Up	YABBY	NA	1
AT4G36990	AT1G21550	0.6030124032886555	Short–Long Up	Short–Long Up	Up	Up	4	5	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short–Long Up	Short–Long Up	HSF	NA	1
AT5G52510	AT5G08640	0.6029875747840002	Short Up	Short–Long Up	Up	Up	3	3	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short Up	Short–Long Up	GRAS	NA	1
AT1G19700	AT3G05640	0.6029645407881913	Short Up	Short–Long Up	Up	Up	3	5	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short Up	Short–Long Up	TALE	NA	1
AT2G37060	AT1G49630	0.6028886528074323	Short–Long Up	Short Down	Up	Down	3	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	FALSE	GENIE&WGCNA	TF, Short–Long Up	Short Down	NF-YB	NA	1
AT1G20980	AT5G10790	0.6028484328219392	Short Down	Short Down	Down	Down	1	2	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short Down	Short Down	SBP	NA	1
AT1G14920	AT2G35940	0.6028406139934452	Short–Long Down	Short Up	Down	Up	3	4	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	TF-TF	FALSE	FALSE	GENIE&WGCNA	TF, Short–Long Down	TF, Short Up	GRAS	TALE	1
AT5G22290	AT3G19170	0.6028229970412287	Short–Long Up	Short–Long Up	Up	Up	3	2	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short–Long Up	Short–Long Up	NAC	NA	1
AT3G57980	AT5G54930	0.6027616776286839	Short Down	Short–Long Up	Down	Up	1	4	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TF-gene	FALSE	FALSE	GENIE&WGCNA	TF, Short Down	Short–Long Up	MYB_related	NA	1
AT4G01550	AT5G02430	0.6027435824276309	Short–Long Up	Short Up	Up	Up	3	3	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short–Long Up	Short Up	NAC	NA	1
AT1G70000	AT2G40610	0.6027303396594699	Short–Long Up	Short–Long Down	Up	Down	4	5	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	FALSE	GENIE&WGCNA	TF, Short–Long Up	Short–Long Down	MYB_related	NA	1
AT1G06180	AT2G25620	0.6027214161469663	Short–Long Up	Short–Long Up	Up	Up	4	4	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short–Long Up	Short–Long Up	MYB	NA	1
AT2G40340	AT5G57280	0.6027102276028802	Frequent	Short–Long Up	Up	Up	3	2	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Frequent	Short–Long Up	ERF	NA	1
AT5G52510	AT2G24190	0.6026959166911893	Short Up	Short–Long Up	Up	Up	3	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short Up	Short–Long Up	GRAS	NA	1
AT4G37740	AT2G42960	0.6026956801730359	Short Down	Short Down	Down	Down	3	2	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short Down	Short Down	GRF	NA	1
AT2G27110	AT1G63860	0.6026668120806636	Short Down	Frequent	Down	Up	3	3	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	FALSE	GENIE&WGCNA	TF, Short Down	Frequent	FAR1	NA	1
AT1G63100	AT4G13370	0.6026515649850489	Short–Long Down	Short–Long Down	Down	Down	1	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short–Long Down	Short–Long Down	GRAS	NA	1
AT1G27660	AT3G06130	0.6026426463487735	Short Down	Short Down	Down	Down	1	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short Down	Short Down	bHLH	NA	1
AT1G05805	AT2G15080	0.6025907833380036	Short–Long Down	Frequent	Down	Down	3	4	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short–Long Down	Frequent	bHLH	NA	1
AT4G36990	AT3G24500	0.6025836474527876	Short–Long Up	Short–Long Up	Up	Up	4	5	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short–Long Up	Short–Long Up	HSF	NA	1
AT5G05410	AT1G02090	0.6025773280358755	Short–Long Up	Short–Long Up	Up	Up	5	3	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short–Long Up	Short–Long Up	ERF	NA	1
AT5G04410	AT5G02430	0.6025733689314188	Short–Long Up	Short Up	Up	Up	5	3	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short–Long Up	Short Up	NAC	NA	1
AT1G30210	AT5G66610	0.6025425452501278	Short Down	Short–Long Up	Down	Up	1	2	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	FALSE	GENIE&WGCNA	TF, Short Down	Short–Long Up	TCP	NA	1
AT5G12850	AT5G03800	0.602410796360128	Short–Long Down	Short Down–Long Up	Down	Down	1	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short–Long Down	Short Down–Long Up	C3H	NA	1
AT5G04410	AT3G44110	0.6024038732702616	Short–Long Up	Short–Long Up	Up	Up	5	4	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short–Long Up	Short–Long Up	NAC	NA	1
AT4G31650	AT5G48660	0.6024032911210627	Short–Long Down	Short Down	Down	Down	4	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short–Long Down	Short Down	B3	NA	1
AT4G31650	AT1G63710	0.6023205375058408	Short–Long Down	Short Down	Down	Down	4	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short–Long Down	Short Down	B3	NA	1
AT4G36990	AT3G08970	0.6023200113415675	Short–Long Up	Frequent	Up	Up	4	6	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short–Long Up	Frequent	HSF	NA	1
AT1G33060	AT5G66610	0.602197376938618	Short Down	Short–Long Up	Down	Up	2	2	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	FALSE	GENIE&WGCNA	TF, Short Down	Short–Long Up	NAC	NA	1
AT4G00180	AT4G40000	0.6021320326772576	Short–Long Down	Short Down–Long Up	Down	Down	1	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short–Long Down	Short Down–Long Up	YABBY	NA	1
AT5G65310	AT4G21400	0.6020796903930835	Short–Long Down	Short–Long Down	Down	Down	3	3	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short–Long Down	Short–Long Down	HD-ZIP	NA	1
AT1G63100	AT2G33560	0.602056771381655	Short–Long Down	Short Down	Down	Down	1	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short–Long Down	Short Down	GRAS	NA	1
AT2G40750	AT2G42760	0.6019856215782816	Short–Long Down	Short–Long Down	Down	Down	4	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short–Long Down	Short–Long Down	WRKY	NA	1
AT3G61830	AT4G37740	0.6019259418560363	Short Up–Down	Short Down	Mixed	Down	2	3	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	photo-TF	FALSE	FALSE	GENIE&WGCNA	Photoreceptor, Short Up–Down	TF, Short Down	ARF	GRF	1
AT5G65310	AT1G21350	0.6018844394067644	Short–Long Down	Short–Long Up	Down	Up	3	3	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	FALSE	GENIE&WGCNA	TF, Short–Long Down	Short–Long Up	HD-ZIP	NA	1
AT2G36400	AT2G18760	0.6018563374477234	Short–Long Down	Short Down	Down	Down	3	2	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short–Long Down	Short Down	GRF	NA	1
AT2G41710	AT1G50480	0.6018421301559496	Short Down	Short–Long Down	Down	Down	1	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short Down	Short–Long Down	AP2	NA	1
AT4G36990	AT2G43020	0.6017010031326376	Short–Long Up	Short–Long Up	Up	Up	4	3	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short–Long Up	Short–Long Up	HSF	NA	1
AT4G36900	AT1G72130	0.6016799063455623	Short–Long Up	Short Up	Up	Up	5	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short–Long Up	Short Up	ERF	NA	1
AT1G20980	AT4G38200	0.6015897301049031	Short Down	Short Down	Down	Down	1	2	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short Down	Short Down	SBP	NA	1
AT1G14580	AT1G49010	0.6015688283407528	Short–Long Down	Short Up	Down	Up	2	1	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TF-TF	FALSE	FALSE	GENIE&WGCNA	TF, Short–Long Down	TF, Short Up	C2H2	MYB	1
AT1G70000	AT1G18773	0.6015137150937976	Short–Long Up	Short Down	Up	Down	4	2	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	FALSE	GENIE&WGCNA	TF, Short–Long Up	Short Down	MYB_related	NA	1
AT4G31920	AT5G48520	0.60146955083843745	Short Down	Short Down	Down	Down	1	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short Down	Short Down	ARR-B	NA	1
AT1G20980	AT2G42960	0.6013150845019871	Short Down	Short Down	Down	Down	1	2	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short Down	Short Down	SBP	NA	1
AT5G04410	AT2G40830	0.6012630173367477	Short–Long Up	Short Up	Up	Up	5	3	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short–Long Up	Short Up	NAC	NA	1
AT5G52660	AT5G02950	0.6012137420437735	Short–Long Up	Short–Long Up	Up	Up	4	4	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short–Long Up	Short–Long Up	MYB_related	NA	1
AT1G05805	AT3G52430	0.601169275367755	Short–Long Down	Frequent	Down	Down	3	3	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short–Long Down	Frequent	bHLH	NA	1
AT4G00180	AT2G26270	0.6010314133903383	Short–Long Down	Short Down	Down	Down	1	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short–Long Down	Short Down	YABBY	NA	1
AT2G44730	AT1G50490	0.6008898145999676	Short Down	Short Down	Down	Down	3	2	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short Down	Short Down	Trihelix	NA	1
AT1G75710	AT1G35220	0.6008743920444409	Short Down	Short Down	Down	Down	2	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short Down	Short Down	C2H2	NA	1
AT5G04410	AT1G66510	0.6008319143905259	Short–Long Up	Short–Long Up	Up	Up	5	3	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short–Long Up	Short–Long Up	NAC	NA	1
AT5G41920	AT3G13980	0.6008163768955439	Short–Long Down	Short–Long Down	Down	Down	3	2	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short–Long Down	Short–Long Down	GRAS	NA	1
AT1G32870	AT3G19830	0.6007839911419621	Short–Long Up	Short Up	Up	Up	4	3	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short–Long Up	Short Up	NAC	NA	1
AT1G63100	AT3G57060	0.6007619564303878	Short–Long Down	Short Down	Down	Down	1	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short–Long Down	Short Down	GRAS	NA	1
AT2G22300	AT5G05680	0.6007410991787836	Short Up–Down	Short Down	Mixed	Down	2	3	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	FALSE	GENIE&WGCNA	TF, Short Up–Down	Short Down	CAMTA	NA	1
AT4G36990	AT1G54050	0.6006868630146399	Short–Long Up	Short–Long Up	Up	Up	4	5	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short–Long Up	Short–Long Up	HSF	NA	1
AT1G19700	AT5G51220	0.6006415500302299	Short Up	Short–Long Up	Up	Up	3	2	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short Up	Short–Long Up	TALE	NA	1
AT4G00050	AT1G57590	0.6006128728086527	Short–Long Up	Short–Long Up	Up	Up	3	3	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short–Long Up	Short–Long Up	bHLH	NA	1
AT4G00180	AT4G15215	0.600609789595662	Short–Long Down	Short Down	Down	Down	1	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short–Long Down	Short Down	YABBY	NA	1
AT2G40750	AT5G40780	0.6005989052522916	Short–Long Down	Frequent	Down	Up	4	2	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	FALSE	GENIE&WGCNA	TF, Short–Long Down	Frequent	WRKY	NA	1
AT1G14920	AT2G40610	0.6004273111368705	Short–Long Down	Short–Long Down	Down	Down	3	5	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short–Long Down	Short–Long Down	GRAS	NA	1
AT1G20980	AT1G59870	0.6004119445059243	Short Down	Frequent	Down	Up	1	3	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	FALSE	GENIE&WGCNA	TF, Short Down	Frequent	SBP	NA	1
AT1G06180	AT3G63530	0.6003763956736344	Short–Long Up	Short Up	Up	Up	4	4	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short–Long Up	Short Up	MYB	NA	1
AT4G36990	AT3G06660	0.6001074231425749	Short–Long Up	Short–Long Up	Up	Up	4	2	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short–Long Up	Short–Long Up	HSF	NA	1
