Gene1	Gene2	Correlation	Gene1_class	Gene2_class	Gene1_direction	Gene2_direction	Gene1_total	Gene2_total	Gene1_TF	Gene2_TF	Gene1_photoreceptor	Gene2_photoreceptor	Gene1_known	Gene2_known	interaction_type	same_class	same_direction	source	Gene1_label	Gene2_label	Gene1_tf_family	Gene2_tf_family
AT5G62020	AT1G02290	0.5796208329855761	Short–Long Up	Short Up	Up	Up	4	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short–Long Up	Short Up	HSF	NA
AT2G36010	AT4G40000	0.5796174246706929	Short Down	Short Down–Long Up	Down	Down	1	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short Down	Short Down–Long Up	E2F/DP	NA
AT3G56400	AT3G45860	0.5795980502256733	Frequent	Short–Long Down	Down	Down	3	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Frequent	Short–Long Down	WRKY	NA
AT1G13960	AT3G55560	0.5795301394004373	Short Down	Short–Long Down	Down	Down	1	3	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short Down	Short–Long Down	WRKY	NA
AT4G34680	AT4G01550	0.5794760293274064	Short Up	Short–Long Up	Up	Up	3	3	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TF-TF	FALSE	TRUE	GENIE&WGCNA	TF, Short Up	TF, Short–Long Up	GATA	NAC
AT2G01930	AT1G21830	0.5794513497079117	Short–Long Down	Short–Long Down	Down	Down	3	4	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short–Long Down	Short–Long Down	BBR-BPC	NA
AT1G06850	AT4G23440	0.5794067489324344	Short–Long Down	Short Down	Down	Down	2	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short–Long Down	Short Down	bZIP	NA
AT1G20980	AT3G04980	0.5794033360438824	Short Down	Short Down	Down	Down	1	2	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short Down	Short Down	SBP	NA
AT3G02830	AT2G22360	0.5793909272285916	Short–Long Up	Short–Long Up	Up	Up	2	2	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short–Long Up	Short–Long Up	C3H	NA
AT2G20180	AT5G13760	0.579353264743389	Frequent	Short Up–Down	Down	Mixed	4	3	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TF-gene	FALSE	FALSE	GENIE&WGCNA	TF, Frequent	Short Up–Down	bHLH	NA
AT1G01010	AT1G17290	0.579334758665921	Short–Long Up	Short Up	Up	Up	1	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short–Long Up	Short Up	NAC	NA
AT2G30424	AT2G37450	0.5793140342559023	Short–Long Down	Short Down	Down	Down	5	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short–Long Down	Short Down	MYB_related	NA
AT4G01550	AT1G62740	0.5792723706793695	Short–Long Up	Short–Long Up	Up	Up	3	4	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short–Long Up	Short–Long Up	NAC	NA
AT2G45660	AT1G51270	0.5791955490615472	Frequent	Frequent	Down	Down	2	2	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Frequent	Frequent	MIKC_MADS	NA
AT2G27110	AT4G21400	0.5791543821283991	Short Down	Short–Long Down	Down	Down	3	3	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short Down	Short–Long Down	FAR1	NA
AT1G78080	AT2G40320	0.5791479905087438	Short Up	Short–Long Up	Up	Up	4	1	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short Up	Short–Long Up	ERF	NA
AT1G14685	AT1G14970	0.5791308287241947	Short Down	Short Up	Down	Up	2	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	FALSE	GENIE&WGCNA	TF, Short Down	Short Up	BBR-BPC	NA
AT4G37740	AT5G38110	0.5790589063328329	Short Down	Short Down	Down	Down	3	2	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short Down	Short Down	GRF	NA
AT1G27660	AT1G14350	0.5790436390319269	Short Down	Short–Long Down	Down	Down	1	1	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TF-TF	FALSE	TRUE	GENIE&WGCNA	TF, Short Down	TF, Short–Long Down	bHLH	MYB
AT2G46270	AT5G03650	0.579014725545074	Short–Long Up	Short–Long Up	Up	Up	4	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short–Long Up	Short–Long Up	bZIP	NA
AT3G02830	AT4G17340	0.5790101312756688	Short–Long Up	Short Up	Up	Up	2	4	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short–Long Up	Short Up	C3H	NA
AT5G46880	AT5G13840	0.5789625183638408	Short Down	Short–Long Down	Down	Down	1	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short Down	Short–Long Down	HD-ZIP	NA
AT5G64810	AT5G26920	0.5789148373572623	Short–Long Up	Short Up–Long Down	Up	Up	1	1	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short–Long Up	Short Up–Long Down	WRKY	NA
AT3G56400	AT4G11890	0.5789010395169992	Frequent	Frequent	Down	Up	3	2	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	FALSE	GENIE&WGCNA	TF, Frequent	Frequent	WRKY	NA
AT2G45660	AT5G11740	0.5788858578991573	Frequent	Short Down	Down	Down	2	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Frequent	Short Down	MIKC_MADS	NA
AT2G36400	AT3G07570	0.5788345161490421	Short–Long Down	Short–Long Down	Down	Down	3	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short–Long Down	Short–Long Down	GRF	NA
AT5G52510	AT1G25275	0.5788219251209723	Short Up	Short–Long Down	Up	Down	3	3	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	FALSE	GENIE&WGCNA	TF, Short Up	Short–Long Down	GRAS	NA
AT3G60030	AT3G14050	0.5787990633763348	Short Down	Short–Long Down	Down	Down	1	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short Down	Short–Long Down	SBP	NA
AT1G63100	AT3G56970	0.5787789021783175	Short–Long Down	Frequent	Down	Down	1	4	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TF-TF	FALSE	TRUE	GENIE&WGCNA	TF, Short–Long Down	TF, Frequent	GRAS	bHLH
AT4G00180	AT1G68660	0.5787255879953154	Short–Long Down	Short–Long Up	Down	Up	1	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	FALSE	GENIE&WGCNA	TF, Short–Long Down	Short–Long Up	YABBY	NA
AT2G35940	AT5G51220	0.5787183709122558	Short Up	Short–Long Up	Up	Up	4	2	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short Up	Short–Long Up	TALE	NA
AT5G04150	AT5G05250	0.5786833284943819	Short Down	Short–Long Down	Down	Down	2	5	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short Down	Short–Long Down	bHLH	NA
AT4G27240	AT5G44280	0.5786171532917843	Short Down	Short Down	Down	Down	1	3	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short Down	Short Down	C2H2	NA
AT3G61830	AT5G42800	0.5786152313787369	Short Up–Down	Frequent	Mixed	Up	2	3	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	photo-gene	FALSE	FALSE	GENIE&WGCNA	Photoreceptor, Short Up–Down	Frequent	ARF	NA
AT3G02830	AT1G50250	0.5786020869106858	Short–Long Up	Short–Long Up	Up	Up	2	3	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short–Long Up	Short–Long Up	C3H	NA
AT4G36900	AT2G37090	0.5785908967917143	Short–Long Up	Short Up	Up	Up	5	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short–Long Up	Short Up	ERF	NA
AT1G06850	AT3G51290	0.5785888282802901	Short–Long Down	Short–Long Down	Down	Down	2	2	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short–Long Down	Short–Long Down	bZIP	NA
AT3G46640	AT1G47530	0.5785838159566743	Frequent	Short Up	Up	Up	3	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Frequent	Short Up	G2-like	NA
AT3G61830	AT4G16370	0.5785675921235046	Short Up–Down	Short Down	Mixed	Down	2	1	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	photo-gene	FALSE	FALSE	GENIE&WGCNA	Photoreceptor, Short Up–Down	Short Down	ARF	NA
AT4G17695	AT4G17550	0.5785023236722955	Short–Long Up	Short–Long Up	Up	Up	2	4	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short–Long Up	Short–Long Up	G2-like	NA
AT1G18570	AT4G15890	0.578494501127534	Frequent	Short Down	Down	Down	3	2	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Frequent	Short Down	MYB	NA
AT5G39660	AT1G27290	0.57848546555316	Frequent	Frequent	Down	Down	4	5	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Frequent	Frequent	Dof	NA
AT2G20180	AT5G18630	0.5784853407213559	Frequent	Short–Long Down	Down	Down	4	3	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Frequent	Short–Long Down	bHLH	NA
AT5G04410	AT1G56440	0.5784816157415108	Short–Long Up	Short–Long Up	Up	Up	5	3	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short–Long Up	Short–Long Up	NAC	NA
AT3G61830	AT4G09820	0.5784705814608085	Short Up–Down	Short–Long Up	Mixed	Up	2	2	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	photo-TF	FALSE	FALSE	GENIE&WGCNA	Photoreceptor, Short Up–Down	TF, Short–Long Up	ARF	bHLH
AT3G16350	AT2G41050	0.57844630269412	Short Up	Short Up	Up	Up	2	3	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short Up	Short Up	MYB_related	NA
AT4G02590	AT4G34250	0.5784416654195694	Short Down	Short–Long Down	Down	Down	2	2	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short Down	Short–Long Down	bHLH	NA
AT1G26960	AT3G18770	0.5784357256250966	Short–Long Down	Short Down	Down	Down	1	2	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short–Long Down	Short Down	HD-ZIP	NA
AT2G25000	AT1G21250	0.5784325482667536	Short–Long Down	Short Up–Long Down	Down	Up	2	2	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	FALSE	GENIE&WGCNA	TF, Short–Long Down	Short Up–Long Down	WRKY	NA
AT2G22300	AT4G31800	0.5783394415727824	Short Up–Down	Frequent	Mixed	Up	2	5	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TF-TF	FALSE	FALSE	GENIE&WGCNA	TF, Short Up–Down	TF, Frequent	CAMTA	WRKY
AT2G36400	AT1G13710	0.5783234281131896	Short–Long Down	Short Up	Down	Up	3	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	FALSE	GENIE&WGCNA	TF, Short–Long Down	Short Up	GRF	NA
AT3G10800	AT5G48570	0.5783140998749902	Short Up	Short–Long Up	Up	Up	5	4	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short Up	Short–Long Up	bZIP	NA
AT1G14685	AT5G13760	0.5782361640610606	Short Down	Short Up–Down	Down	Mixed	2	3	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	FALSE	GENIE&WGCNA	TF, Short Down	Short Up–Down	BBR-BPC	NA
AT1G63100	AT5G08280	0.5782258897966054	Short–Long Down	Short–Long Down	Down	Down	1	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short–Long Down	Short–Long Down	GRAS	NA
AT1G33060	AT3G48080	0.57817544416098	Short Down	Short–Long Down	Down	Down	2	2	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short Down	Short–Long Down	NAC	NA
AT4G28140	AT1G04250	0.5781200770740174	Short–Long Up	Short Up	Up	Up	4	2	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short–Long Up	Short Up	ERF	NA
AT1G70000	AT5G28020	0.5781047985234724	Short–Long Up	Short–Long Down	Up	Down	4	3	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	FALSE	GENIE&WGCNA	TF, Short–Long Up	Short–Long Down	MYB_related	NA
AT4G34680	AT4G22740	0.5780559338790067	Short Up	Short–Long Up	Up	Up	3	3	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short Up	Short–Long Up	GATA	NA
AT2G40950	AT4G28050	0.5780401792841525	Short Up	Short–Long Down	Up	Down	3	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	FALSE	GENIE&WGCNA	TF, Short Up	Short–Long Down	bZIP	NA
AT1G18570	AT2G04650	0.5779918011334243	Frequent	Short–Long Down	Down	Down	3	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Frequent	Short–Long Down	MYB	NA
AT1G18570	AT5G20720	0.5779677538832857	Frequent	Short–Long Up	Down	Up	3	4	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	FALSE	GENIE&WGCNA	TF, Frequent	Short–Long Up	MYB	NA
AT5G52510	AT2G45180	0.5779671812287671	Short Up	Short–Long Down	Up	Down	3	4	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	FALSE	GENIE&WGCNA	TF, Short Up	Short–Long Down	GRAS	NA
AT5G56270	AT5G66770	0.5779472207375191	Short Up–Down	Short Down	Mixed	Down	2	1	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TF-TF	FALSE	FALSE	GENIE&WGCNA	TF, Short Up–Down	TF, Short Down	WRKY	GRAS
AT5G03150	AT5G66310	0.5779110563343492	Short–Long Down	Short Down	Down	Down	3	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short–Long Down	Short Down	C2H2	NA
AT5G05410	AT3G24500	0.5779076273606024	Short–Long Up	Short–Long Up	Up	Up	5	5	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short–Long Up	Short–Long Up	ERF	NA
AT2G36400	AT3G60860	0.5778990839647794	Short–Long Down	Short Down	Down	Down	3	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short–Long Down	Short Down	GRF	NA
AT3G17609	AT1G21840	0.5778866488418488	Frequent	Short Down	Up	Down	7	2	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	photo-gene	FALSE	FALSE	GENIE&WGCNA	Photoreceptor, Frequent	Short Down	bZIP	NA
AT5G23280	AT4G35250	0.5778694800615611	Short–Long Down	Short Up	Down	Up	4	1	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TF-gene	FALSE	FALSE	GENIE&WGCNA	TF, Short–Long Down	Short Up	TCP	NA
AT3G46600	AT1G61690	0.5777371716830529	Short Up–Down	Short Up	Mixed	Up	3	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	FALSE	GENIE&WGCNA	TF, Short Up–Down	Short Up	GRAS	NA
AT1G19220	AT1G17620	0.5777276556466208	Short–Long Down	Short Up–Down	Down	Mixed	2	3	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	photo-gene	FALSE	FALSE	GENIE&WGCNA	Photoreceptor, Short–Long Down	Short Up–Down	ARF	NA
AT5G41920	AT4G06701	0.5777261684208334	Short–Long Down	Short Down	Down	Down	3	3	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short–Long Down	Short Down	GRAS	NA
AT5G39660	AT1G70290	0.5776633936758596	Frequent	Frequent	Down	Down	4	7	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Frequent	Frequent	Dof	NA
AT3G60530	AT3G16520	0.5776401421617223	Frequent	Short–Long Down	Down	Down	6	3	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Frequent	Short–Long Down	GATA	NA
AT1G75710	AT5G50375	0.5776399739300901	Short Down	Short–Long Down	Down	Down	2	2	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short Down	Short–Long Down	C2H2	NA
AT2G35940	AT5G47050	0.5775915387837347	Short Up	Short Up	Up	Up	4	2	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short Up	Short Up	TALE	NA
AT5G07690	AT3G01750	0.5775073020092345	Short Up–Long Down	Short–Long Down	Up	Down	2	4	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TF-gene	FALSE	FALSE	GENIE&WGCNA	TF, Short Up–Long Down	Short–Long Down	MYB	NA
AT3G10800	AT1G71000	0.5774379388296017	Short Up	Short–Long Up	Up	Up	5	2	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short Up	Short–Long Up	bZIP	NA
AT1G75710	AT5G05560	0.5774069213631899	Short Down	Short Down	Down	Down	2	2	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short Down	Short Down	C2H2	NA
AT3G61830	AT2G34190	0.5773584012525246	Short Up–Down	Short–Long Down	Mixed	Down	2	2	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	photo-gene	FALSE	FALSE	GENIE&WGCNA	Photoreceptor, Short Up–Down	Short–Long Down	ARF	NA
AT2G47890	AT5G17010	0.5772994999647852	Frequent	Short–Long Up	Up	Up	2	1	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Frequent	Short–Long Up	DBB	NA
AT1G14920	AT3G61310	0.5772147431426081	Short–Long Down	Short–Long Down	Down	Down	3	3	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short–Long Down	Short–Long Down	GRAS	NA
AT1G14580	AT4G20780	0.5771908704708865	Short–Long Down	Short–Long Down	Down	Down	2	3	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short–Long Down	Short–Long Down	C2H2	NA
AT2G40750	AT4G11890	0.5771864872506974	Short–Long Down	Frequent	Down	Up	4	2	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	FALSE	GENIE&WGCNA	TF, Short–Long Down	Frequent	WRKY	NA
AT4G00180	AT2G33560	0.5771782212015928	Short–Long Down	Short Down	Down	Down	1	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short–Long Down	Short Down	YABBY	NA
AT2G40340	AT3G27820	0.5771701886567316	Frequent	Short Up	Up	Up	3	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Frequent	Short Up	ERF	NA
AT1G17920	AT1G65450	0.5771508425109751	Short Down	Short Down	Down	Down	1	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short Down	Short Down	HD-ZIP	NA
AT2G22300	AT4G21400	0.5771407582637129	Short Up–Down	Short–Long Down	Mixed	Down	2	3	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	FALSE	GENIE&WGCNA	TF, Short Up–Down	Short–Long Down	CAMTA	NA
AT2G35940	AT5G61790	0.5770093002251291	Short Up	Short Up	Up	Up	4	4	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short Up	Short Up	TALE	NA
AT3G50700	AT3G14090	0.5769665757076797	Short–Long Down	Short Down	Down	Down	6	2	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short–Long Down	Short Down	C2H2	NA
AT4G32800	AT3G27540	0.5769640416511661	Frequent	Short Down	Up	Down	3	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	FALSE	GENIE&WGCNA	TF, Frequent	Short Down	ERF	NA
AT4G34680	AT1G56440	0.5769135540319259	Short Up	Short–Long Up	Up	Up	3	3	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short Up	Short–Long Up	GATA	NA
AT3G02830	AT2G16070	0.5768366168321917	Short–Long Up	Short Up	Up	Up	2	3	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short–Long Up	Short Up	C3H	NA
AT1G14580	AT4G19020	0.5768328157668865	Short–Long Down	Short–Long Down	Down	Down	2	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short–Long Down	Short–Long Down	C2H2	NA
AT2G44730	AT5G59010	0.576779407820531	Short Down	Short Down	Down	Down	3	5	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short Down	Short Down	Trihelix	NA
AT3G60630	AT3G17840	0.5767501135892661	Short Down	Short Down	Down	Down	2	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short Down	Short Down	GRAS	NA
AT2G36400	AT3G47350	0.5767399195339408	Short–Long Down	Short–Long Down	Down	Down	3	2	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short–Long Down	Short–Long Down	GRF	NA
AT5G59820	AT3G54930	0.5766911009756698	Short–Long Up	Short Down	Up	Down	5	1	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TF-gene	FALSE	FALSE	GENIE&WGCNA	TF, Short–Long Up	Short Down	C2H2	NA
AT3G10800	AT1G02090	0.5766661315506637	Short Up	Short–Long Up	Up	Up	5	3	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short Up	Short–Long Up	bZIP	NA
AT2G47890	AT5G28840	0.5766395925396697	Frequent	Short Up	Up	Up	2	2	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Frequent	Short Up	DBB	NA
AT3G60630	AT1G80640	0.5765973093963499	Short Down	Short–Long Down	Down	Down	2	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short Down	Short–Long Down	GRAS	NA
AT5G13180	AT3G66652	0.5765844416237571	Frequent	Short–Long Up	Down	Up	3	2	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	FALSE	GENIE&WGCNA	TF, Frequent	Short–Long Up	NAC	NA
AT2G45660	AT3G18750	0.5765143852757699	Frequent	Short Up	Down	Up	2	2	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	FALSE	GENIE&WGCNA	TF, Frequent	Short Up	MIKC_MADS	NA
AT1G30500	AT2G05070	0.5764986283435932	Short–Long Up	Short–Long Down	Up	Down	2	1	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TF-gene	FALSE	FALSE	GENIE&WGCNA	TF, Short–Long Up	Short–Long Down	NF-YA	NA
AT5G39660	AT5G60680	0.5764933570844651	Frequent	Frequent	Down	Down	4	5	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Frequent	Frequent	Dof	NA
AT5G22290	AT1G01250	0.5764842920261171	Short–Long Up	Short–Long Up	Up	Up	3	1	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TF-TF	TRUE	TRUE	GENIE&WGCNA	TF, Short–Long Up	TF, Short–Long Up	NAC	ERF
AT4G00180	AT1G29980	0.5764831363551104	Short–Long Down	Short Down	Down	Down	1	2	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short–Long Down	Short Down	YABBY	NA
AT2G37060	AT4G11820	0.5764793964169119	Short–Long Up	Short Down	Up	Down	3	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	FALSE	GENIE&WGCNA	TF, Short–Long Up	Short Down	NF-YB	NA
AT5G39660	AT2G15890	0.576450589719432	Frequent	Frequent	Down	Down	4	6	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Frequent	Frequent	Dof	NA
